Product_ID,Category,Subcategory,Price,Brand,Average_Rating_of_Similar_Products,Product_Rating,Customer_Review_Sentiment_Score,Holiday,Season,Geographical_Location,Similar_Product_List,Probability_of_Recommendation,,
P3533,Fashion,Jacket,3646,Brand A,3.2,4.8,0.61,Yes,Summer,UK,"['Jeans', 'Jacket', 'T-shirt']",0.36,,
P3534,Fashion,Shoes,1116,Brand B,4.4,4.6,0.76,No,Autumn,India,"['Jeans', 'Jacket']",0.91,,
P3535,Fashion,Jeans,3513,Brand A,4.6,2.2,0.7,No,Spring,Germany,"['T-shirt', 'T-shirt', 'T-shirt']",0.97,,
P3536,Fitness,Resistance Bands,2770,Brand D,5,3.5,0.97,No,Winter,India,"['Yoga Mat', 'Treadmill', 'Resistance Bands']",0.33,,
P3537,Home Decor,Cushions,4026,Brand D,3.1,3.3,0.35,Yes,Winter,India,"['Curtains', 'Cushions', 'Lamp']",0.84,,
P3538,Home Decor,Cushions,4545,Brand A,2.5,3.7,0.39,No,Winter,UK,"['Lamp', 'Lamp', 'Lamp']",0.48,,
P3539,Books,Non-fiction,3308,Brand C,3.5,2,0.07,Yes,Spring,USA,"['Non-fiction', 'Fiction']",0.81,,
P3540,Books,Biography,4738,Brand D,4.8,4.5,0.49,No,Winter,Canada,"['Biography', 'Comics', 'Non-fiction']",0.99,,
P3541,Fitness,Dumbbells,1436,Brand D,4.6,3.3,0.35,Yes,Autumn,Canada,"['Yoga Mat', 'Yoga Mat']",0.84,,
P3542,Beauty,Moisturizer,154,Brand C,3.5,3.7,0.34,Yes,Winter,USA,"['Perfume', 'Moisturizer', 'Foundation']",0.91,,
P3543,Fitness,Yoga Mat,551,Brand A,4.6,3.4,0.21,Yes,Winter,India,"['Yoga Mat', 'Yoga Mat']",0.28,,
P3544,Electronics,Headphones,571,Brand B,4.9,3.7,0.99,Yes,Autumn,India,"['Laptop', 'Laptop', 'Headphones']",0.88,,
P3545,Electronics,Laptop,585,Brand A,2.4,3.2,0.52,Yes,Autumn,India,['Laptop'],0.27,,
P3546,Books,Non-fiction,1419,Brand D,2.4,4.4,0.76,No,Winter,UK,"['Non-fiction', 'Fiction']",0.93,,
P3547,Home Decor,Curtains,2185,Brand C,2.3,4.5,0.91,Yes,Winter,UK,['Wall Art'],0.62,,
P3548,Fitness,Dumbbells,880,Brand C,2.4,3.6,0.31,No,Autumn,Germany,"['Yoga Mat', 'Dumbbells', 'Resistance Bands']",0.51,,
P3549,Fashion,T-shirt,3906,Brand C,3.4,2.8,0.95,No,Autumn,Canada,"['Jacket', 'Shoes']",0.84,,
P3550,Fitness,Treadmill,2489,Brand C,2.1,3.1,0.87,Yes,Autumn,USA,['Yoga Mat'],0.67,,
P3551,Electronics,Headphones,433,Brand C,3.7,2.3,0.37,Yes,Autumn,USA,"['Laptop', 'Smartwatch', 'Laptop']",0.41,,
P3552,Beauty,Foundation,1862,Brand A,2,3.6,0.5,No,Spring,UK,"['Perfume', 'Foundation']",0.81,,
P3553,Fitness,Resistance Bands,1555,Brand D,2.9,3.7,0.38,No,Winter,Germany,['Treadmill'],0.2,,
P3554,Electronics,Laptop,1984,Brand D,4.2,4.3,0.99,No,Spring,Canada,"['Laptop', 'Headphones', 'Smartwatch']",1,,
P3555,Beauty,Foundation,3601,Brand C,2.4,4.3,0.7,No,Summer,Canada,['Lipstick'],0.9,,
P3556,Fitness,Resistance Bands,613,Brand B,3.5,2.1,0.26,Yes,Spring,Canada,['Treadmill'],0.97,,
P3557,Fashion,T-shirt,3284,Brand C,2.9,3.6,0.4,No,Winter,UK,"['Shoes', 'Shoes']",0.46,,
P3558,Fitness,Dumbbells,1753,Brand A,2.9,4.1,0.31,No,Autumn,USA,['Dumbbells'],0.6,,
P3559,Fitness,Yoga Mat,4003,Brand D,3.5,2.5,0.46,No,Summer,Canada,"['Treadmill', 'Resistance Bands']",0.55,,
P3560,Beauty,Foundation,249,Brand C,2,4.7,0.14,Yes,Winter,USA,['Foundation'],0.56,,
P3561,Beauty,Foundation,1235,Brand D,2.5,2.9,0.98,Yes,Winter,Germany,"['Moisturizer', 'Moisturizer', 'Perfume']",0.52,,
P3562,Books,Non-fiction,1837,Brand C,2.9,2.3,0.63,No,Spring,USA,['Biography'],0.14,,
P3563,Home Decor,Cushions,452,Brand B,3.9,3,0.37,Yes,Spring,Canada,"['Lamp', 'Cushions', 'Cushions']",0.35,,
P3564,Beauty,Moisturizer,308,Brand C,3.1,3.7,0.07,No,Summer,USA,"['Moisturizer', 'Foundation', 'Foundation']",0.4,,
P3565,Books,Fiction,2719,Brand A,3.3,3.8,0.68,No,Autumn,India,"['Fiction', 'Comics', 'Comics']",0.2,,
P3566,Fitness,Yoga Mat,4292,Brand B,3.9,2.5,0.06,No,Spring,Germany,"['Resistance Bands', 'Yoga Mat']",0.25,,
P3567,Fashion,Jeans,2432,Brand B,2.6,2.3,0.26,No,Spring,Canada,"['Jacket', 'Jeans', 'Jacket']",0.36,,
P3568,Electronics,Smartwatch,4665,Brand C,4.3,4.7,0.94,Yes,Summer,India,"['Smartphone', 'Headphones', 'Headphones']",0.97,,
P3569,Beauty,Moisturizer,1180,Brand C,4.6,3.1,0.97,No,Winter,UK,['Foundation'],0.68,,
P3570,Home Decor,Curtains,1204,Brand A,2.8,2.8,0.96,No,Winter,UK,"['Wall Art', 'Curtains', 'Wall Art']",0.26,,
P3571,Fashion,Shoes,698,Brand A,3.5,4.3,0.35,No,Winter,Germany,['Shoes'],0.26,,
P3572,Home Decor,Wall Art,674,Brand A,4.2,4.3,0.87,No,Summer,Canada,['Curtains'],0.11,,
P3573,Beauty,Perfume,3246,Brand C,3.1,3.3,0.41,Yes,Spring,Canada,"['Perfume', 'Lipstick']",0.6,,
P3574,Fashion,Jacket,1325,Brand A,2.9,4.8,0.09,No,Summer,USA,"['Jeans', 'T-shirt']",0.9,,
P3575,Fashion,Jacket,4021,Brand C,4.4,2.4,0.51,Yes,Summer,UK,"['Jacket', 'Shoes']",0.86,,
P3576,Beauty,Foundation,3064,Brand B,3.4,2.1,0.06,No,Winter,India,"['Lipstick', 'Lipstick', 'Moisturizer']",0.56,,
P3577,Electronics,Smartwatch,3243,Brand A,3.2,3.4,0.86,Yes,Autumn,India,"['Laptop', 'Laptop', 'Laptop']",0.38,,
P3578,Fitness,Yoga Mat,3597,Brand B,4.8,4.7,0.44,No,Winter,Canada,['Resistance Bands'],0.96,,
P3579,Books,Biography,977,Brand B,4.3,2.2,0.07,Yes,Autumn,UK,"['Non-fiction', 'Biography', 'Comics']",0.82,,
P3580,Home Decor,Lamp,3348,Brand D,2.5,4.4,0.98,No,Winter,Germany,['Lamp'],0.5,,
P3581,Fashion,Shoes,4692,Brand A,3.7,2.8,0.7,No,Spring,Canada,"['Jeans', 'Jeans']",0.37,,
P3582,Home Decor,Lamp,2202,Brand C,3.6,4.5,0.46,Yes,Summer,USA,"['Cushions', 'Curtains', 'Cushions']",0.17,,
P3583,Fashion,T-shirt,309,Brand C,4.1,4.5,0.72,No,Autumn,Germany,"['Shoes', 'Jacket', 'T-shirt']",0.21,,
P3584,Home Decor,Cushions,1847,Brand B,4.8,4.9,0.5,Yes,Summer,India,['Cushions'],0.48,,
P3585,Home Decor,Cushions,4304,Brand C,4.7,3.8,0.76,No,Autumn,USA,"['Cushions', 'Cushions']",0.74,,
P3586,Home Decor,Wall Art,1307,Brand B,3.5,2.6,0.11,Yes,Autumn,Canada,"['Cushions', 'Lamp']",0.8,,
P3587,Beauty,Moisturizer,2361,Brand D,4.5,4,0.31,No,Winter,India,"['Moisturizer', 'Foundation']",0.84,,
P3588,Home Decor,Cushions,4646,Brand C,2.6,3.8,0.58,No,Summer,Germany,"['Cushions', 'Wall Art', 'Lamp']",0.28,,
P3589,Books,Fiction,1342,Brand D,5,4.4,0.76,No,Winter,Canada,"['Biography', 'Comics']",0.78,,
P3590,Fitness,Yoga Mat,4171,Brand C,3.1,4,0.39,No,Autumn,UK,['Dumbbells'],0.18,,
P3591,Fitness,Dumbbells,229,Brand C,3.6,3.5,0.18,Yes,Spring,Germany,"['Resistance Bands', 'Resistance Bands']",0.93,,
P3592,Fitness,Resistance Bands,393,Brand C,2.9,4.4,1,No,Spring,Canada,"['Treadmill', 'Dumbbells', 'Treadmill']",0.55,,
P3593,Home Decor,Lamp,2069,Brand B,4.3,2.3,0.45,No,Spring,UK,['Curtains'],0.61,,
P3594,Electronics,Smartwatch,1442,Brand A,2.8,2.1,0.13,No,Spring,UK,"['Headphones', 'Smartphone']",0.98,,
P3595,Fitness,Dumbbells,4380,Brand D,3,3,0.34,No,Winter,Canada,"['Treadmill', 'Treadmill']",0.67,,
P3596,Books,Biography,479,Brand C,4.3,2.5,0.87,No,Winter,UK,"['Biography', 'Biography']",0.82,,
P3597,Beauty,Perfume,1918,Brand B,4.5,3.4,0.31,Yes,Summer,Canada,"['Foundation', 'Lipstick']",0.26,,
P3598,Electronics,Headphones,4150,Brand A,4.9,3.2,0.53,Yes,Autumn,India,"['Laptop', 'Laptop', 'Smartphone']",0.66,,
P3599,Beauty,Foundation,359,Brand A,2.6,4.3,0.3,No,Spring,USA,"['Moisturizer', 'Perfume', 'Lipstick']",0.19,,
P3600,Fitness,Dumbbells,4764,Brand A,2.7,2.6,0.44,Yes,Summer,UK,"['Treadmill', 'Yoga Mat', 'Yoga Mat']",0.79,,
P3601,Electronics,Smartwatch,2557,Brand D,4.6,2.9,0.47,Yes,Winter,Germany,"['Headphones', 'Laptop', 'Smartwatch']",0.43,,
P3602,Fashion,T-shirt,4581,Brand C,4.7,3.1,0.33,Yes,Winter,Germany,"['Jacket', 'Jeans']",0.62,,
P3603,Beauty,Lipstick,1305,Brand B,4.6,4.3,0.57,No,Summer,Canada,"['Moisturizer', 'Perfume']",0.13,,
P3604,Fitness,Treadmill,1667,Brand D,4.9,3.1,0.17,No,Spring,India,"['Dumbbells', 'Treadmill', 'Treadmill']",0.79,,
P3605,Home Decor,Lamp,2186,Brand D,2.7,4,0.87,Yes,Winter,USA,['Cushions'],0.82,,
P3606,Beauty,Foundation,4584,Brand C,3.3,3.8,0.23,No,Autumn,Germany,"['Perfume', 'Moisturizer', 'Lipstick']",0.4,,
P3607,Fitness,Yoga Mat,2394,Brand B,4,3.4,0.55,No,Summer,Germany,"['Resistance Bands', 'Dumbbells']",0.85,,
P3608,Electronics,Headphones,4199,Brand B,2.2,4,0.61,Yes,Autumn,India,['Smartwatch'],0.2,,
P3609,Beauty,Moisturizer,3152,Brand C,2.6,4.6,0.37,No,Autumn,UK,['Perfume'],0.35,,
P3610,Beauty,Lipstick,1818,Brand A,4.3,4.3,0.49,No,Winter,USA,"['Moisturizer', 'Moisturizer']",0.56,,
P3611,Home Decor,Cushions,4404,Brand B,2.1,4,0.13,Yes,Winter,USA,"['Curtains', 'Lamp']",0.16,,
P3612,Books,Fiction,627,Brand C,4.4,2.4,0.51,No,Winter,USA,"['Fiction', 'Biography', 'Non-fiction']",0.94,,
P3613,Books,Fiction,4954,Brand A,4.3,2.9,0.97,No,Winter,USA,"['Biography', 'Non-fiction', 'Non-fiction']",0.59,,
P3614,Electronics,Smartwatch,3337,Brand D,3.6,2.2,0.03,No,Winter,Germany,"['Headphones', 'Laptop']",0.26,,
P3615,Home Decor,Cushions,3992,Brand D,4.7,4.4,0.26,Yes,Summer,Germany,"['Wall Art', 'Cushions']",0.94,,
P3616,Home Decor,Curtains,4134,Brand C,2.5,3.4,0.94,Yes,Autumn,India,"['Curtains', 'Cushions', 'Curtains']",0.21,,
P3617,Beauty,Moisturizer,4232,Brand D,3.3,3.3,0.84,No,Winter,UK,"['Foundation', 'Perfume']",0.86,,
P3618,Books,Biography,2289,Brand A,3.9,2.3,0.9,Yes,Spring,Germany,['Non-fiction'],0.62,,
P3619,Books,Fiction,689,Brand D,3.2,3.8,0,Yes,Autumn,India,"['Fiction', 'Non-fiction']",0.72,,
P3620,Home Decor,Cushions,275,Brand C,3.3,3.9,0.42,Yes,Summer,UK,['Curtains'],0.24,,
P3621,Home Decor,Cushions,2860,Brand A,4.6,3.6,0.87,No,Winter,UK,"['Cushions', 'Curtains', 'Lamp']",0.57,,
P3622,Fashion,Jacket,3982,Brand A,4.2,3.7,0.05,No,Summer,Germany,['Shoes'],0.54,,
P3623,Electronics,Smartwatch,146,Brand A,3.6,4.3,0.85,Yes,Spring,India,['Smartphone'],0.2,,
P3624,Fitness,Yoga Mat,3923,Brand D,2.5,4.6,0.89,No,Winter,Canada,"['Treadmill', 'Yoga Mat']",0.89,,
P3625,Beauty,Foundation,1346,Brand D,3,4.8,0.91,Yes,Winter,India,"['Perfume', 'Perfume', 'Lipstick']",0.83,,
P3626,Books,Comics,461,Brand D,4.9,2.5,0.34,Yes,Summer,USA,"['Biography', 'Comics']",0.77,,
P3627,Electronics,Laptop,1999,Brand A,4.2,2.6,0.31,No,Autumn,Germany,['Smartwatch'],0.56,,
P3628,Books,Non-fiction,1325,Brand C,4,4.2,0.46,Yes,Winter,India,"['Comics', 'Biography', 'Comics']",0.75,,
P3629,Home Decor,Curtains,2218,Brand B,3.4,3.4,0.97,Yes,Autumn,Canada,"['Cushions', 'Wall Art']",0.1,,
P3630,Beauty,Foundation,665,Brand D,3.5,4.6,0.89,No,Autumn,Germany,['Foundation'],0.66,,
P3631,Electronics,Smartwatch,2077,Brand B,3.1,3.2,0.56,Yes,Autumn,USA,['Smartwatch'],0.21,,
P3632,Fitness,Treadmill,3282,Brand D,2.8,2.8,0.42,No,Autumn,Canada,"['Dumbbells', 'Yoga Mat']",0.18,,
P3633,Beauty,Perfume,2772,Brand C,3.5,2.6,0.27,No,Winter,UK,"['Lipstick', 'Foundation']",0.18,,
P3634,Books,Fiction,633,Brand B,4.8,2.4,0.5,No,Winter,Canada,"['Comics', 'Biography', 'Comics']",0.79,,
P3635,Fitness,Treadmill,4822,Brand B,2.1,2.2,0.35,Yes,Summer,Germany,"['Dumbbells', 'Treadmill', 'Resistance Bands']",0.33,,
P3636,Home Decor,Lamp,1141,Brand D,2.3,4.6,0.43,Yes,Summer,India,"['Lamp', 'Cushions', 'Cushions']",0.8,,
P3637,Books,Non-fiction,4151,Brand A,3.8,3.4,0.88,Yes,Spring,India,"['Biography', 'Fiction', 'Comics']",0.59,,
P3638,Electronics,Laptop,116,Brand B,2.1,4.2,0.11,No,Spring,Canada,"['Smartphone', 'Headphones', 'Smartwatch']",0.82,,
P3639,Electronics,Smartwatch,4972,Brand A,3.1,2.1,0.8,Yes,Autumn,India,"['Smartphone', 'Smartwatch']",0.53,,
P3640,Books,Biography,4742,Brand A,3.1,4.7,0.39,Yes,Winter,Germany,"['Biography', 'Comics']",0.92,,
P3641,Home Decor,Cushions,3194,Brand B,3.6,3.9,0.19,Yes,Summer,India,['Cushions'],0.86,,
P3642,Beauty,Foundation,692,Brand C,2.6,3.2,0.27,No,Autumn,UK,"['Moisturizer', 'Lipstick', 'Lipstick']",0.81,,
P3643,Fitness,Dumbbells,3287,Brand C,3.6,2,0.33,Yes,Winter,Canada,['Yoga Mat'],0.51,,
P3644,Electronics,Laptop,2387,Brand A,4.9,2.1,0.89,No,Winter,UK,"['Laptop', 'Smartphone']",0.29,,
P3645,Books,Fiction,4294,Brand B,3.6,3.4,0.92,No,Autumn,UK,"['Non-fiction', 'Comics']",0.33,,
P3646,Fitness,Dumbbells,1030,Brand D,3,3,0.79,No,Autumn,India,"['Resistance Bands', 'Treadmill']",0.34,,
P3647,Books,Fiction,4421,Brand D,3.8,4,0.84,No,Winter,Germany,"['Non-fiction', 'Fiction', 'Biography']",0.13,,
P3648,Home Decor,Lamp,1712,Brand C,3.7,2.5,0.21,Yes,Autumn,Germany,"['Cushions', 'Lamp']",0.41,,
P3649,Fitness,Treadmill,2561,Brand D,2.3,3.8,0.19,Yes,Autumn,Germany,"['Resistance Bands', 'Resistance Bands']",0.96,,
P3650,Fashion,Jeans,2395,Brand D,4.1,3.6,0.12,No,Autumn,UK,"['Shoes', 'Jeans']",0.41,,
P3651,Electronics,Laptop,2575,Brand B,3.2,2.1,0.65,No,Winter,Germany,"['Laptop', 'Headphones']",0.71,,
P3652,Fashion,Jacket,377,Brand A,3.3,2.5,0.58,Yes,Autumn,UK,"['Jacket', 'Jeans', 'Jacket']",0.24,,
P3653,Electronics,Laptop,2400,Brand C,4.6,4.7,0.43,No,Autumn,Germany,"['Laptop', 'Smartwatch']",0.84,,
P3654,Electronics,Headphones,3448,Brand A,3.2,3.8,0.57,No,Winter,India,['Smartwatch'],0.12,,
P3655,Electronics,Headphones,2283,Brand A,2.9,4.5,0.67,Yes,Summer,Canada,"['Laptop', 'Smartwatch']",0.8,,
P3656,Fashion,Jacket,466,Brand A,3.1,2.7,0.29,No,Winter,USA,"['T-shirt', 'Shoes']",0.9,,
P3657,Fitness,Resistance Bands,799,Brand B,2.5,4.6,0.03,Yes,Autumn,Canada,['Dumbbells'],0.21,,
P3658,Books,Comics,2738,Brand A,2.4,4.8,0.28,No,Summer,India,['Non-fiction'],0.6,,
P3659,Electronics,Smartwatch,3060,Brand C,4.2,3.8,0.22,No,Spring,Germany,['Headphones'],0.65,,
P3660,Fashion,Jeans,2826,Brand D,4.4,3.1,0.39,No,Summer,Canada,"['Shoes', 'Jeans', 'Jacket']",0.29,,
P3661,Fashion,Jeans,3419,Brand B,2.1,5,0.88,Yes,Spring,India,"['T-shirt', 'Shoes', 'Jacket']",0.33,,
P3662,Fitness,Resistance Bands,2523,Brand C,2.4,3.8,0.54,Yes,Spring,Canada,"['Yoga Mat', 'Dumbbells', 'Yoga Mat']",0.87,,
P3663,Books,Comics,4244,Brand C,3.5,3.9,0.48,No,Spring,Canada,['Comics'],0.59,,
P3664,Fashion,Jacket,4299,Brand B,3.9,2.5,0.21,No,Summer,Canada,"['T-shirt', 'Jacket']",0.35,,
P3665,Electronics,Smartwatch,1135,Brand B,4.5,4.3,0.74,No,Autumn,India,"['Smartphone', 'Laptop']",0.72,,
P3666,Electronics,Laptop,1137,Brand D,2.9,4.5,0.21,Yes,Spring,Germany,"['Smartphone', 'Laptop']",0.57,,
P3667,Electronics,Laptop,1544,Brand B,3.8,2.5,0.85,Yes,Winter,UK,"['Smartphone', 'Laptop', 'Headphones']",0.81,,
P3668,Electronics,Laptop,2578,Brand D,4.7,3.1,0.68,Yes,Summer,Canada,"['Laptop', 'Smartwatch', 'Headphones']",0.2,,
P3669,Electronics,Smartwatch,3465,Brand B,3.5,3.7,0.74,No,Autumn,India,['Smartphone'],0.79,,
P3670,Electronics,Smartwatch,4468,Brand D,4.1,2,0.28,No,Winter,UK,['Headphones'],0.72,,
P3671,Beauty,Lipstick,3761,Brand A,3,4.7,0.97,No,Spring,India,"['Moisturizer', 'Moisturizer', 'Moisturizer']",0.64,,
P3672,Home Decor,Wall Art,920,Brand C,4.2,2.2,0.06,Yes,Spring,Canada,['Wall Art'],0.65,,
P3673,Fashion,Jeans,2649,Brand B,2.2,4,0.68,Yes,Summer,India,['Shoes'],0.61,,
P3674,Books,Fiction,3525,Brand A,2,4.8,0.06,Yes,Spring,UK,['Comics'],0.42,,
P3675,Fitness,Dumbbells,3427,Brand C,3.2,4,0.17,No,Autumn,Germany,['Dumbbells'],0.31,,
P3676,Books,Non-fiction,3566,Brand D,4.2,3.7,0.89,Yes,Winter,Canada,"['Biography', 'Non-fiction']",0.79,,
P3677,Fashion,Shoes,2770,Brand A,4.5,4.9,0.73,No,Autumn,UK,['T-shirt'],0.16,,
P3678,Electronics,Laptop,2547,Brand B,4.2,3.7,0.96,Yes,Winter,UK,"['Smartwatch', 'Laptop', 'Smartwatch']",0.57,,
P3679,Electronics,Smartwatch,1435,Brand D,4.2,3.9,0.85,Yes,Spring,Canada,['Laptop'],0.64,,
P3680,Fashion,T-shirt,4658,Brand D,2.8,4.9,0.66,No,Autumn,India,['Jeans'],0.11,,
P3681,Fitness,Dumbbells,4349,Brand C,3.8,2.6,0.43,Yes,Winter,Canada,['Treadmill'],0.7,,
P3682,Beauty,Perfume,258,Brand C,3.3,3.9,0.75,Yes,Spring,Germany,"['Perfume', 'Perfume', 'Perfume']",0.99,,
P3683,Home Decor,Lamp,3296,Brand D,4.3,4.4,0.66,Yes,Autumn,UK,"['Lamp', 'Wall Art']",0.69,,
P3684,Beauty,Moisturizer,517,Brand D,4.6,3.9,0,Yes,Spring,India,['Foundation'],0.41,,
P3685,Fitness,Yoga Mat,2077,Brand D,3.6,3.3,0.84,No,Spring,India,"['Treadmill', 'Dumbbells']",0.13,,
P3686,Books,Biography,1586,Brand B,2.3,3.6,0.43,Yes,Autumn,UK,"['Fiction', 'Biography', 'Fiction']",0.98,,
P3687,Books,Biography,1865,Brand B,2.7,2.9,0.73,No,Autumn,UK,['Fiction'],0.19,,
P3688,Home Decor,Curtains,1232,Brand C,4.6,3.5,0.02,Yes,Autumn,Germany,['Wall Art'],0.45,,
P3689,Electronics,Headphones,4641,Brand C,4.4,3.5,0.15,No,Spring,Germany,"['Headphones', 'Smartwatch', 'Smartwatch']",0.43,,
P3690,Electronics,Smartphone,3466,Brand B,2.1,3.5,0.45,Yes,Spring,Germany,['Headphones'],0.8,,
P3691,Books,Fiction,4876,Brand C,3.5,3.2,0.6,No,Autumn,Germany,"['Biography', 'Non-fiction', 'Fiction']",0.24,,
P3692,Fitness,Yoga Mat,1576,Brand C,2.6,4.7,0.15,No,Summer,Germany,['Resistance Bands'],0.76,,
P3693,Fitness,Treadmill,4307,Brand B,3.7,3.1,0.02,No,Winter,Germany,['Resistance Bands'],0.41,,
P3694,Fashion,Jeans,3324,Brand D,3.7,3.1,0.96,Yes,Spring,Germany,"['Jeans', 'Jeans']",0.71,,
P3695,Books,Comics,2396,Brand B,2.9,4,0.85,Yes,Spring,India,"['Fiction', 'Comics', 'Fiction']",0.53,,
P3696,Home Decor,Lamp,2744,Brand B,3.6,3.1,0.15,Yes,Spring,India,"['Wall Art', 'Curtains', 'Cushions']",0.53,,
P3697,Fitness,Dumbbells,2968,Brand C,3.8,3.6,0.78,Yes,Autumn,USA,"['Resistance Bands', 'Dumbbells']",0.43,,
P3698,Electronics,Smartphone,1891,Brand A,4.7,2.8,0.02,No,Winter,Germany,"['Laptop', 'Headphones', 'Headphones']",0.66,,
P3699,Beauty,Foundation,4097,Brand D,3,3.7,0.9,Yes,Spring,Germany,['Moisturizer'],0.67,,
P3700,Fitness,Treadmill,2217,Brand C,4.9,4.8,0.69,No,Spring,Canada,"['Treadmill', 'Resistance Bands', 'Resistance Bands']",0.35,,
P3701,Home Decor,Lamp,2461,Brand B,3.4,3.8,0.94,Yes,Winter,Canada,['Wall Art'],0.47,,
P3702,Books,Fiction,2159,Brand D,4.1,4.5,0.25,No,Winter,Germany,"['Biography', 'Non-fiction', 'Fiction']",0.6,,
P3703,Books,Biography,1740,Brand A,4.5,2.6,0.29,Yes,Spring,Germany,"['Non-fiction', 'Non-fiction', 'Fiction']",0.6,,
P3704,Fashion,T-shirt,4621,Brand B,3.9,2.8,0.73,No,Summer,Canada,['T-shirt'],0.47,,
P3705,Beauty,Lipstick,1479,Brand A,4.2,2.8,0.46,No,Autumn,Canada,['Moisturizer'],0.11,,
P3706,Books,Comics,2178,Brand D,2.6,2.6,0.33,No,Autumn,Germany,['Non-fiction'],0.81,,
P3707,Home Decor,Curtains,3853,Brand B,4.5,3.7,0.16,No,Summer,Germany,"['Lamp', 'Lamp']",0.81,,
P3708,Beauty,Foundation,3061,Brand C,4.5,3.5,0.69,No,Autumn,India,"['Moisturizer', 'Moisturizer']",0.59,,
P3709,Home Decor,Lamp,1325,Brand C,3.3,4.7,0.27,No,Spring,India,"['Wall Art', 'Curtains']",0.94,,
P3710,Beauty,Moisturizer,755,Brand A,4.6,4.7,0.56,Yes,Summer,Germany,"['Moisturizer', 'Lipstick']",0.17,,
P3711,Books,Comics,396,Brand A,2.8,3,0.55,No,Summer,India,['Biography'],0.65,,
P3712,Fitness,Resistance Bands,2722,Brand B,3.3,2,0.04,Yes,Winter,India,['Treadmill'],0.66,,
P3713,Home Decor,Cushions,2421,Brand B,3.6,2.9,0.72,No,Spring,Germany,['Lamp'],0.35,,
P3714,Home Decor,Wall Art,3471,Brand C,3.7,3,0.22,No,Spring,USA,"['Cushions', 'Wall Art', 'Wall Art']",0.42,,
P3715,Beauty,Foundation,2106,Brand B,4.8,2.5,0.86,Yes,Spring,USA,['Perfume'],0.83,,
P3716,Fashion,Jeans,2213,Brand B,4.4,3.3,0.08,Yes,Winter,Germany,"['Jeans', 'Jeans']",0.51,,
P3717,Home Decor,Curtains,3764,Brand D,2.7,4.3,0.4,Yes,Winter,India,"['Lamp', 'Lamp', 'Lamp']",0.42,,
P3718,Beauty,Foundation,2478,Brand D,2.5,4.6,0.57,No,Winter,UK,"['Moisturizer', 'Perfume']",0.66,,
P3719,Beauty,Foundation,3491,Brand B,4.6,3.7,0.88,No,Autumn,USA,['Moisturizer'],0.83,,
P3720,Fashion,Jeans,3207,Brand D,3,3.9,0.68,No,Spring,UK,['T-shirt'],0.16,,
P3721,Electronics,Headphones,1504,Brand D,3.1,3.6,0.68,No,Summer,USA,"['Smartphone', 'Headphones']",0.45,,
P3722,Fitness,Yoga Mat,989,Brand D,4.5,2.9,0.12,No,Autumn,UK,"['Dumbbells', 'Yoga Mat', 'Dumbbells']",0.91,,
P3723,Books,Biography,1553,Brand A,4.5,2.9,0.52,Yes,Summer,Germany,"['Comics', 'Biography', 'Fiction']",0.62,,
P3724,Books,Biography,3642,Brand C,3.1,3.6,0.77,Yes,Summer,UK,"['Comics', 'Non-fiction']",0.5,,
P3725,Electronics,Headphones,2831,Brand A,3.1,2.2,0.31,No,Spring,UK,"['Smartwatch', 'Laptop']",0.14,,
P3726,Fashion,Shoes,4854,Brand B,2.7,2.8,0.17,Yes,Winter,Canada,"['Jeans', 'T-shirt', 'T-shirt']",0.55,,
P3727,Beauty,Perfume,1983,Brand A,3.8,3.5,0.26,Yes,Autumn,UK,"['Lipstick', 'Lipstick', 'Foundation']",0.42,,
P3728,Home Decor,Wall Art,339,Brand C,3.6,4.1,0.41,No,Summer,Canada,"['Cushions', 'Cushions']",0.23,,
P3729,Fashion,Shoes,2453,Brand C,3.4,3.2,0.73,No,Autumn,UK,"['T-shirt', 'T-shirt']",0.46,,
P3730,Electronics,Headphones,3322,Brand C,3.9,4.1,0.89,Yes,Summer,UK,"['Smartwatch', 'Smartwatch']",0.39,,
P3731,Beauty,Lipstick,3551,Brand A,4.9,4.3,0.1,No,Autumn,India,"['Foundation', 'Perfume', 'Perfume']",0.28,,
P3732,Books,Comics,3227,Brand A,3.9,4.6,0.82,Yes,Summer,India,"['Non-fiction', 'Biography']",0.51,,
P3733,Home Decor,Curtains,3906,Brand C,4,3,0.55,No,Spring,USA,"['Wall Art', 'Wall Art']",0.25,,
P3734,Home Decor,Cushions,3384,Brand C,3.7,3.6,0.85,No,Spring,Germany,"['Lamp', 'Cushions']",0.53,,
P3735,Books,Comics,3036,Brand A,4.1,4.4,0.73,No,Autumn,UK,"['Non-fiction', 'Comics', 'Biography']",0.57,,
P3736,Beauty,Moisturizer,787,Brand A,3.7,4.4,0.78,Yes,Summer,USA,"['Foundation', 'Perfume', 'Lipstick']",0.89,,
P3737,Home Decor,Curtains,4394,Brand D,2.2,5,0.14,Yes,Spring,India,"['Curtains', 'Lamp']",0.75,,
P3738,Fashion,T-shirt,3883,Brand B,4.7,3.2,0.42,No,Summer,Canada,['Shoes'],0.9,,
P3739,Fashion,Jacket,1081,Brand B,2.9,3,0.28,No,Summer,Germany,['Jacket'],0.83,,
P3740,Books,Comics,1639,Brand A,2.6,2.2,0.77,No,Winter,USA,['Non-fiction'],0.7,,
