Customer_ID,Age,Gender,Location,Browsing_History,Purchase_History,Customer_Segment,Avg_Order_Value,Holiday,Season
C3468,25,Male,Mumbai,"['Fitness', 'Books']","['Yoga Mat', 'Fiction']",Frequent Buyer,2715.19,Yes,Winter
C3469,35,Male,Chennai,"['Books', 'Fitness']","['Fiction', 'Resistance Bands']",New Visitor,2550.44,Yes,Winter
C3470,50,Other,Kolkata,"['Home Decor', 'Books']","['Wall Art', 'Non-fiction']",New Visitor,860.52,No,Spring
C3471,27,Male,Bangalore,['Beauty'],['Lipstick'],Frequent Buyer,3836.3,No,Autumn
C3472,48,Male,Chennai,['Books'],['Fiction'],New Visitor,3362.6,Yes,Autumn
C3473,33,Other,Chennai,"['Fitness', 'Electronics']","['Yoga Mat', 'Headphones']",New Visitor,4619.01,No,Autumn
C3474,59,Female,Mumbai,"['Beauty', 'Books']","['Perfume', 'Non-fiction']",Frequent Buyer,4644.51,No,Summer
C3475,47,Male,Mumbai,['Home Decor'],['Lamp'],Frequent Buyer,4351.86,No,Spring
C3476,18,Female,Kolkata,"['Beauty', 'Fitness', 'Home Decor']","['Moisturizer', 'Yoga Mat', 'Curtains']",Occasional Shopper,1997.63,Yes,Autumn
C3477,51,Male,Chennai,['Electronics'],['Headphones'],Occasional Shopper,4135.31,Yes,Summer
C3478,41,Other,Mumbai,"['Books', 'Home Decor', 'Beauty']","['Biography', 'Curtains', 'Moisturizer']",Occasional Shopper,972.32,Yes,Autumn
C3479,21,Male,Chennai,['Fitness'],['Resistance Bands'],Occasional Shopper,3600.46,Yes,Autumn
C3480,54,Male,Delhi,"['Home Decor', 'Electronics', 'Fashion']","['Wall Art', 'Smartwatch', 'Shoes']",Occasional Shopper,2576.86,Yes,Spring
C3481,27,Other,Mumbai,['Home Decor'],['Wall Art'],New Visitor,3067.4,No,Autumn
C3482,47,Male,Chennai,"['Home Decor', 'Fitness', 'Fashion']","['Lamp', 'Treadmill', 'Shoes']",Frequent Buyer,3912.72,No,Spring
C3483,55,Male,Mumbai,['Books'],['Non-fiction'],Occasional Shopper,501.46,Yes,Winter
C3484,52,Other,Mumbai,['Fitness'],['Dumbbells'],Occasional Shopper,1008.1,No,Spring
C3485,30,Other,Kolkata,['Fitness'],['Treadmill'],New Visitor,2385.74,Yes,Winter
C3486,25,Other,Mumbai,"['Electronics', 'Beauty', 'Books']","['Smartwatch', 'Perfume', 'Biography']",Occasional Shopper,4161.09,Yes,Winter
C3487,43,Other,Bangalore,"['Books', 'Electronics', 'Beauty']","['Comics', 'Smartphone', 'Lipstick']",Occasional Shopper,2770.5,Yes,Autumn
C3488,50,Other,Kolkata,"['Home Decor', 'Fashion']","['Lamp', 'Jeans']",Frequent Buyer,4560.5,Yes,Autumn
C3489,59,Male,Delhi,"['Books', 'Fashion', 'Fitness']","['Biography', 'Jeans', 'Treadmill']",New Visitor,4292.42,No,Summer
C3490,51,Other,Mumbai,"['Books', 'Fashion', 'Home Decor']","['Comics', 'Jeans', 'Cushions']",Frequent Buyer,1222.32,No,Spring
C3491,33,Other,Bangalore,"['Home Decor', 'Fashion', 'Books']","['Cushions', 'Shoes', 'Non-fiction']",Frequent Buyer,2821.97,Yes,Summer
C3492,42,Male,Chennai,"['Home Decor', 'Beauty', 'Electronics']","['Lamp', 'Perfume', 'Headphones']",New Visitor,3658.03,Yes,Spring
C3493,54,Male,Delhi,"['Beauty', 'Fashion', 'Books']","['Lipstick', 'Shoes', 'Fiction']",Frequent Buyer,2801.57,Yes,Summer
C3494,34,Other,Kolkata,"['Books', 'Electronics', 'Home Decor']","['Fiction', 'Smartwatch', 'Cushions']",New Visitor,1097.94,Yes,Winter
C3495,57,Female,Mumbai,['Beauty'],['Perfume'],Frequent Buyer,2572.42,No,Winter
C3496,57,Female,Kolkata,"['Fashion', 'Electronics']","['Jacket', 'Smartphone']",Occasional Shopper,3034.61,No,Spring
C3497,36,Female,Kolkata,"['Fashion', 'Electronics']","['Jeans', 'Headphones']",New Visitor,1044.22,Yes,Autumn
C3498,29,Male,Bangalore,"['Fitness', 'Fashion', 'Beauty']","['Yoga Mat', 'T-shirt', 'Lipstick']",Occasional Shopper,2683.33,No,Winter
C3499,31,Male,Mumbai,['Home Decor'],['Lamp'],Occasional Shopper,3209.57,No,Winter
C3500,53,Other,Bangalore,"['Fitness', 'Fashion', 'Books']","['Dumbbells', 'Jeans', 'Non-fiction']",Occasional Shopper,1540.34,No,Summer
C3501,39,Female,Delhi,"['Home Decor', 'Fashion', 'Electronics']","['Curtains', 'T-shirt', 'Laptop']",Occasional Shopper,4849.76,No,Winter
C3502,33,Other,Kolkata,['Beauty'],['Perfume'],Occasional Shopper,3598.37,Yes,Summer
C3503,48,Other,Chennai,['Books'],['Fiction'],New Visitor,4099.71,No,Autumn
C3504,34,Other,Chennai,"['Books', 'Home Decor']","['Non-fiction', 'Curtains']",Occasional Shopper,1772.45,Yes,Winter
C3505,26,Female,Chennai,"['Fashion', 'Books', 'Fitness']","['Jeans', 'Fiction', 'Dumbbells']",Occasional Shopper,2595.08,No,Autumn
C3506,57,Male,Bangalore,"['Fitness', 'Home Decor']","['Treadmill', 'Curtains']",New Visitor,1603.33,Yes,Winter
C3507,53,Female,Chennai,"['Electronics', 'Home Decor', 'Fitness']","['Smartwatch', 'Curtains', 'Dumbbells']",Occasional Shopper,3398.65,No,Summer
C3508,21,Male,Mumbai,"['Fashion', 'Electronics', 'Beauty']","['Jacket', 'Headphones', 'Foundation']",New Visitor,749.31,No,Winter
C3509,53,Female,Bangalore,['Electronics'],['Smartwatch'],New Visitor,2249.47,Yes,Summer
C3510,19,Female,Delhi,"['Fashion', 'Electronics']","['Jacket', 'Smartwatch']",Occasional Shopper,2180.56,No,Summer
C3511,40,Other,Delhi,"['Books', 'Fitness']","['Fiction', 'Yoga Mat']",New Visitor,4586.51,No,Summer
C3512,58,Other,Kolkata,"['Beauty', 'Fashion', 'Fitness']","['Moisturizer', 'Shoes', 'Resistance Bands']",Occasional Shopper,2564.42,No,Autumn
C3513,32,Female,Mumbai,['Books'],['Fiction'],Frequent Buyer,2808.96,Yes,Summer
C3514,19,Female,Kolkata,"['Electronics', 'Beauty']","['Smartphone', 'Perfume']",Occasional Shopper,2607.72,Yes,Autumn
C3515,33,Female,Mumbai,"['Fitness', 'Fashion']","['Yoga Mat', 'Jacket']",Occasional Shopper,4687.51,Yes,Winter
C3516,32,Female,Bangalore,['Books'],['Fiction'],Frequent Buyer,1184.05,Yes,Autumn
C3517,23,Female,Mumbai,['Fashion'],['Jacket'],Occasional Shopper,3390.94,No,Spring
C3518,23,Other,Kolkata,['Fashion'],['Shoes'],Occasional Shopper,986.62,No,Winter
C3519,44,Male,Mumbai,"['Fitness', 'Books', 'Home Decor']","['Yoga Mat', 'Non-fiction', 'Curtains']",New Visitor,3271.77,Yes,Summer
C3520,57,Male,Mumbai,"['Electronics', 'Beauty']","['Smartwatch', 'Perfume']",Occasional Shopper,3222.34,Yes,Summer
C3521,24,Other,Bangalore,"['Fitness', 'Fashion', 'Home Decor']","['Yoga Mat', 'Jeans', 'Wall Art']",Occasional Shopper,4539.42,No,Winter
C3522,33,Female,Mumbai,"['Fashion', 'Electronics']","['Jeans', 'Laptop']",New Visitor,2754.08,No,Autumn
C3523,45,Other,Chennai,"['Books', 'Fitness', 'Fashion']","['Biography', 'Yoga Mat', 'Jeans']",Occasional Shopper,4578.76,Yes,Summer
C3524,39,Female,Delhi,"['Electronics', 'Beauty']","['Smartwatch', 'Perfume']",Frequent Buyer,4183.34,Yes,Spring
C3525,50,Other,Chennai,"['Fitness', 'Beauty']","['Resistance Bands', 'Moisturizer']",New Visitor,4596.51,Yes,Summer
C3526,37,Male,Kolkata,['Fitness'],['Resistance Bands'],Frequent Buyer,4526.55,Yes,Autumn
C3527,54,Other,Chennai,"['Books', 'Beauty', 'Fitness']","['Biography', 'Moisturizer', 'Resistance Bands']",Frequent Buyer,1246.08,Yes,Autumn
C3528,58,Female,Delhi,"['Home Decor', 'Fashion', 'Beauty']","['Lamp', 'Jeans', 'Perfume']",Frequent Buyer,2886.41,No,Summer
C3529,22,Male,Bangalore,['Fashion'],['Shoes'],Occasional Shopper,2233.63,Yes,Summer
C3530,57,Other,Mumbai,"['Home Decor', 'Fashion', 'Beauty']","['Curtains', 'T-shirt', 'Lipstick']",New Visitor,2471.15,Yes,Winter
C3531,41,Female,Mumbai,"['Fashion', 'Fitness']","['Jacket', 'Dumbbells']",Occasional Shopper,3322,No,Summer
C3532,60,Male,Kolkata,"['Books', 'Fitness', 'Beauty']","['Comics', 'Treadmill', 'Moisturizer']",Occasional Shopper,1270.97,No,Winter
C3533,55,Male,Mumbai,"['Home Decor', 'Fashion', 'Books']","['Cushions', 'T-shirt', 'Fiction']",Occasional Shopper,929.83,No,Winter
C3534,20,Other,Bangalore,['Electronics'],['Laptop'],Occasional Shopper,3164.37,Yes,Spring
C3535,57,Male,Bangalore,"['Books', 'Electronics']","['Non-fiction', 'Laptop']",Frequent Buyer,2376.37,Yes,Spring
C3536,39,Other,Chennai,['Fitness'],['Yoga Mat'],Frequent Buyer,2723.62,No,Spring
C3537,28,Male,Chennai,"['Beauty', 'Books']","['Lipstick', 'Non-fiction']",Occasional Shopper,4954.82,No,Summer
C3538,51,Male,Mumbai,"['Electronics', 'Books', 'Home Decor']","['Laptop', 'Fiction', 'Curtains']",New Visitor,2696.38,No,Summer
C3539,26,Other,Kolkata,"['Home Decor', 'Beauty', 'Fitness']","['Lamp', 'Foundation', 'Yoga Mat']",New Visitor,2576.76,Yes,Winter
C3540,45,Female,Mumbai,"['Fashion', 'Fitness']","['Jeans', 'Dumbbells']",Occasional Shopper,3581.59,Yes,Summer
C3541,26,Male,Mumbai,"['Books', 'Fashion']","['Non-fiction', 'Jacket']",Frequent Buyer,631.24,No,Winter
C3542,57,Other,Mumbai,"['Books', 'Fitness']","['Non-fiction', 'Resistance Bands']",New Visitor,4862.03,Yes,Winter
C3543,44,Male,Bangalore,['Beauty'],['Moisturizer'],Occasional Shopper,2010.95,Yes,Autumn
C3544,49,Female,Chennai,['Beauty'],['Lipstick'],Frequent Buyer,2021.54,No,Winter
C3545,56,Other,Bangalore,['Home Decor'],['Wall Art'],Occasional Shopper,4343.64,No,Autumn
C3546,42,Other,Delhi,"['Beauty', 'Fitness']","['Lipstick', 'Resistance Bands']",New Visitor,2625.27,Yes,Winter
C3547,18,Other,Mumbai,"['Home Decor', 'Fitness']","['Lamp', 'Treadmill']",Occasional Shopper,3279.79,Yes,Winter
C3548,23,Male,Bangalore,['Home Decor'],['Lamp'],Frequent Buyer,3074.95,Yes,Autumn
C3549,57,Other,Mumbai,['Fitness'],['Dumbbells'],Occasional Shopper,4173.28,Yes,Autumn
C3550,59,Female,Delhi,['Home Decor'],['Lamp'],Frequent Buyer,1471.5,No,Summer
C3551,45,Female,Chennai,['Electronics'],['Smartphone'],Occasional Shopper,4083.57,Yes,Spring
C3552,39,Male,Mumbai,"['Electronics', 'Books']","['Headphones', 'Non-fiction']",Occasional Shopper,2763.69,Yes,Spring
C3553,30,Other,Mumbai,"['Electronics', 'Books']","['Laptop', 'Fiction']",New Visitor,3827.69,Yes,Spring
C3554,41,Male,Bangalore,"['Books', 'Beauty', 'Fashion']","['Comics', 'Foundation', 'Jeans']",New Visitor,3941.96,No,Spring
C3555,45,Female,Chennai,"['Beauty', 'Books']","['Moisturizer', 'Biography']",Occasional Shopper,3414.23,No,Spring
C3556,26,Other,Chennai,"['Fitness', 'Fashion']","['Resistance Bands', 'Shoes']",New Visitor,4202.05,No,Summer
C3557,25,Female,Kolkata,"['Home Decor', 'Electronics', 'Beauty']","['Curtains', 'Headphones', 'Lipstick']",Frequent Buyer,3176.91,Yes,Winter
C3558,36,Other,Chennai,"['Beauty', 'Fashion', 'Fitness']","['Perfume', 'Jacket', 'Resistance Bands']",Occasional Shopper,4684.92,Yes,Spring
C3559,45,Male,Mumbai,"['Home Decor', 'Electronics']","['Cushions', 'Smartphone']",Frequent Buyer,4999.15,Yes,Summer
C3560,55,Female,Delhi,"['Books', 'Fashion']","['Comics', 'Jacket']",New Visitor,2094.76,Yes,Spring
C3561,44,Other,Kolkata,['Fashion'],['Jacket'],Frequent Buyer,3682.62,No,Autumn
C3562,60,Male,Mumbai,"['Fitness', 'Beauty']","['Yoga Mat', 'Foundation']",Occasional Shopper,1162.1,Yes,Summer
C3563,25,Other,Kolkata,['Books'],['Non-fiction'],New Visitor,983.42,No,Spring
C3564,34,Female,Bangalore,"['Fashion', 'Fitness']","['Jacket', 'Yoga Mat']",New Visitor,4656.29,Yes,Autumn
C3565,24,Other,Mumbai,['Beauty'],['Foundation'],New Visitor,3865.52,Yes,Summer
C3566,53,Female,Kolkata,"['Home Decor', 'Fitness', 'Fashion']","['Cushions', 'Dumbbells', 'Jeans']",New Visitor,2332,Yes,Autumn
C3567,24,Female,Kolkata,['Beauty'],['Foundation'],Frequent Buyer,702.97,Yes,Summer
C3568,45,Female,Chennai,"['Fashion', 'Home Decor']","['Shoes', 'Cushions']",New Visitor,1431.77,No,Spring
C3569,19,Female,Kolkata,['Fashion'],['Jacket'],Frequent Buyer,1529.08,Yes,Spring
C3570,51,Female,Mumbai,"['Beauty', 'Books', 'Electronics']","['Perfume', 'Comics', 'Smartphone']",New Visitor,4092.34,No,Winter
C3571,30,Male,Kolkata,['Books'],['Biography'],New Visitor,2248.58,No,Spring
C3572,25,Other,Bangalore,"['Beauty', 'Fashion']","['Foundation', 'Jeans']",Occasional Shopper,1992.53,Yes,Autumn
C3573,51,Other,Chennai,['Fitness'],['Dumbbells'],New Visitor,2838.28,Yes,Summer
C3574,33,Female,Chennai,"['Electronics', 'Beauty', 'Fitness']","['Smartphone', 'Perfume', 'Dumbbells']",Frequent Buyer,3649.68,No,Summer
C3575,25,Other,Delhi,['Fitness'],['Resistance Bands'],Frequent Buyer,1330.51,No,Summer
C3576,37,Female,Delhi,"['Books', 'Fashion']","['Fiction', 'T-shirt']",Occasional Shopper,4265.97,No,Autumn
C3577,38,Female,Bangalore,"['Electronics', 'Books']","['Headphones', 'Biography']",Frequent Buyer,4456.04,Yes,Spring
C3578,34,Female,Mumbai,"['Books', 'Electronics']","['Biography', 'Headphones']",Frequent Buyer,4188.63,Yes,Winter
C3579,23,Other,Delhi,['Fashion'],['Jacket'],Occasional Shopper,4097.9,No,Summer
C3580,38,Other,Delhi,['Books'],['Comics'],Occasional Shopper,624.38,Yes,Autumn
C3581,20,Female,Kolkata,['Beauty'],['Moisturizer'],New Visitor,858.42,No,Spring
C3582,57,Male,Mumbai,"['Books', 'Beauty']","['Comics', 'Perfume']",New Visitor,2058.59,No,Spring
C3583,59,Other,Bangalore,['Beauty'],['Perfume'],Frequent Buyer,901.14,Yes,Summer
C3584,43,Female,Bangalore,"['Home Decor', 'Electronics', 'Books']","['Cushions', 'Smartphone', 'Biography']",Frequent Buyer,924.8,Yes,Winter
C3585,41,Male,Chennai,"['Books', 'Fitness']","['Biography', 'Yoga Mat']",Frequent Buyer,3418.97,No,Spring
C3586,21,Male,Bangalore,"['Books', 'Fitness', 'Fashion']","['Non-fiction', 'Resistance Bands', 'Jacket']",Occasional Shopper,4266.3,No,Winter
C3587,25,Female,Kolkata,['Fashion'],['Jacket'],Frequent Buyer,4078.04,Yes,Summer
C3588,18,Male,Delhi,"['Beauty', 'Home Decor', 'Electronics']","['Perfume', 'Cushions', 'Smartphone']",Occasional Shopper,2150.86,No,Autumn
C3589,26,Other,Bangalore,['Fitness'],['Resistance Bands'],Frequent Buyer,4890.23,Yes,Autumn
C3590,57,Other,Mumbai,['Books'],['Fiction'],New Visitor,3959.58,No,Winter
C3591,50,Other,Delhi,"['Electronics', 'Books']","['Laptop', 'Comics']",Occasional Shopper,3237.38,No,Summer
C3592,36,Male,Mumbai,['Beauty'],['Moisturizer'],Occasional Shopper,4015.92,No,Spring
C3593,57,Female,Bangalore,"['Beauty', 'Fitness']","['Moisturizer', 'Dumbbells']",Occasional Shopper,520.69,No,Spring
C3594,19,Other,Mumbai,['Electronics'],['Headphones'],Frequent Buyer,2803.97,No,Summer
C3595,34,Male,Chennai,"['Electronics', 'Home Decor']","['Headphones', 'Curtains']",New Visitor,1255.98,No,Winter
C3596,55,Male,Bangalore,"['Books', 'Fitness', 'Home Decor']","['Biography', 'Dumbbells', 'Lamp']",New Visitor,920.31,Yes,Autumn
C3597,41,Male,Kolkata,"['Home Decor', 'Beauty']","['Cushions', 'Perfume']",Frequent Buyer,2222.78,Yes,Summer
C3598,54,Male,Mumbai,"['Electronics', 'Fitness', 'Home Decor']","['Smartphone', 'Resistance Bands', 'Cushions']",Frequent Buyer,2889.35,Yes,Autumn
C3599,57,Other,Bangalore,"['Books', 'Fashion', 'Electronics']","['Fiction', 'Jacket', 'Headphones']",Frequent Buyer,4725.52,Yes,Spring
C3600,31,Male,Chennai,"['Beauty', 'Books', 'Fitness']","['Perfume', 'Comics', 'Dumbbells']",Frequent Buyer,984.87,No,Winter
C3601,52,Female,Chennai,['Fashion'],['T-shirt'],New Visitor,3271.94,No,Spring
C3602,53,Male,Kolkata,"['Home Decor', 'Books']","['Wall Art', 'Fiction']",Frequent Buyer,2360.78,No,Winter
C3603,43,Male,Mumbai,['Fitness'],['Yoga Mat'],Occasional Shopper,4192.36,No,Autumn
C3604,40,Other,Delhi,"['Beauty', 'Fashion']","['Moisturizer', 'T-shirt']",Occasional Shopper,723.59,Yes,Summer
C3605,46,Male,Mumbai,"['Home Decor', 'Fitness', 'Beauty']","['Lamp', 'Yoga Mat', 'Moisturizer']",Frequent Buyer,3050.63,Yes,Spring
C3606,22,Female,Bangalore,['Fashion'],['T-shirt'],Occasional Shopper,1360.51,Yes,Winter
C3607,52,Female,Bangalore,"['Electronics', 'Books']","['Smartwatch', 'Biography']",Frequent Buyer,3124.61,Yes,Winter
C3608,55,Male,Chennai,"['Home Decor', 'Electronics']","['Cushions', 'Smartwatch']",Occasional Shopper,4390,Yes,Autumn
C3609,37,Other,Kolkata,"['Fashion', 'Fitness']","['Jeans', 'Resistance Bands']",New Visitor,2534.22,No,Summer
C3610,57,Male,Delhi,['Home Decor'],['Curtains'],Occasional Shopper,4208.06,No,Summer
C3611,30,Male,Kolkata,['Electronics'],['Smartphone'],New Visitor,1753.77,Yes,Winter
C3612,52,Male,Mumbai,"['Fitness', 'Beauty']","['Dumbbells', 'Lipstick']",Frequent Buyer,3817.17,No,Winter
C3613,32,Male,Chennai,['Books'],['Comics'],Frequent Buyer,603.82,Yes,Winter
C3614,25,Other,Mumbai,"['Beauty', 'Home Decor']","['Foundation', 'Lamp']",New Visitor,2767.58,No,Summer
C3615,50,Male,Delhi,"['Home Decor', 'Electronics', 'Beauty']","['Cushions', 'Smartphone', 'Foundation']",Occasional Shopper,3480.28,Yes,Spring
C3616,23,Other,Bangalore,"['Books', 'Electronics', 'Fitness']","['Fiction', 'Smartwatch', 'Treadmill']",Frequent Buyer,1015.52,Yes,Autumn
C3617,31,Other,Delhi,['Fitness'],['Dumbbells'],Occasional Shopper,4611.33,No,Autumn
C3618,34,Male,Kolkata,"['Fashion', 'Fitness']","['T-shirt', 'Dumbbells']",Occasional Shopper,1478.6,Yes,Spring
C3619,55,Other,Kolkata,"['Home Decor', 'Fitness']","['Cushions', 'Resistance Bands']",New Visitor,3217.64,No,Spring
C3620,58,Female,Chennai,"['Beauty', 'Home Decor']","['Lipstick', 'Cushions']",New Visitor,3871.43,No,Autumn
C3621,55,Other,Mumbai,"['Home Decor', 'Electronics']","['Wall Art', 'Headphones']",Occasional Shopper,1123.09,No,Autumn
C3622,38,Other,Kolkata,"['Books', 'Home Decor']","['Comics', 'Lamp']",Occasional Shopper,2759.37,No,Spring
C3623,39,Other,Bangalore,"['Books', 'Electronics', 'Beauty']","['Comics', 'Headphones', 'Foundation']",Frequent Buyer,3970.14,No,Spring
C3624,30,Female,Delhi,['Home Decor'],['Curtains'],Occasional Shopper,3653.55,Yes,Winter
C3625,24,Other,Chennai,"['Books', 'Fitness']","['Biography', 'Dumbbells']",Frequent Buyer,662.78,No,Autumn
C3626,38,Other,Kolkata,['Home Decor'],['Lamp'],Occasional Shopper,1299.19,No,Autumn
C3627,23,Male,Bangalore,"['Beauty', 'Home Decor', 'Fashion']","['Lipstick', 'Cushions', 'T-shirt']",New Visitor,1496.58,Yes,Summer
C3628,51,Male,Chennai,"['Electronics', 'Fashion', 'Books']","['Headphones', 'Jacket', 'Biography']",Frequent Buyer,3351.62,No,Spring
C3629,21,Other,Chennai,"['Home Decor', 'Electronics']","['Cushions', 'Smartwatch']",New Visitor,3183.04,Yes,Winter
C3630,25,Female,Kolkata,['Books'],['Comics'],Occasional Shopper,2559.06,Yes,Spring
C3631,23,Male,Chennai,"['Fashion', 'Beauty', 'Books']","['T-shirt', 'Moisturizer', 'Biography']",Frequent Buyer,3706.49,Yes,Autumn
C3632,20,Female,Kolkata,"['Books', 'Fashion', 'Beauty']","['Comics', 'Jacket', 'Perfume']",Frequent Buyer,1506.84,Yes,Winter
C3633,24,Female,Delhi,"['Fitness', 'Books', 'Beauty']","['Resistance Bands', 'Non-fiction', 'Moisturizer']",Occasional Shopper,1549.93,No,Autumn
C3634,21,Female,Bangalore,['Fitness'],['Yoga Mat'],New Visitor,2835.26,No,Autumn
C3635,35,Other,Bangalore,['Beauty'],['Foundation'],Frequent Buyer,4461.1,Yes,Autumn
C3636,29,Female,Bangalore,"['Electronics', 'Books', 'Beauty']","['Headphones', 'Biography', 'Perfume']",Frequent Buyer,1176.29,No,Spring
C3637,34,Other,Delhi,['Beauty'],['Foundation'],Frequent Buyer,2587.29,Yes,Autumn
C3638,36,Other,Delhi,"['Fitness', 'Electronics']","['Dumbbells', 'Laptop']",New Visitor,4220.65,Yes,Summer
C3639,25,Other,Kolkata,"['Books', 'Beauty', 'Electronics']","['Comics', 'Foundation', 'Laptop']",New Visitor,4197.8,Yes,Summer
C3640,46,Other,Delhi,"['Electronics', 'Beauty', 'Home Decor']","['Smartphone', 'Moisturizer', 'Cushions']",Frequent Buyer,1037.03,No,Autumn
C3641,19,Other,Bangalore,"['Fashion', 'Books', 'Beauty']","['Jacket', 'Non-fiction', 'Perfume']",Frequent Buyer,2093.53,Yes,Spring
C3642,40,Female,Bangalore,"['Books', 'Home Decor', 'Fashion']","['Comics', 'Wall Art', 'T-shirt']",Frequent Buyer,2408.56,Yes,Spring
C3643,27,Male,Bangalore,"['Books', 'Electronics', 'Fashion']","['Fiction', 'Laptop', 'T-shirt']",New Visitor,3906.05,No,Autumn
C3644,24,Male,Kolkata,['Books'],['Biography'],Occasional Shopper,1971.96,Yes,Spring
C3645,32,Female,Kolkata,"['Books', 'Electronics']","['Comics', 'Headphones']",Occasional Shopper,4366.18,Yes,Summer
C3646,36,Other,Delhi,"['Fashion', 'Beauty']","['Jeans', 'Moisturizer']",New Visitor,3957.4,Yes,Winter
C3647,38,Female,Delhi,"['Electronics', 'Books']","['Headphones', 'Fiction']",Frequent Buyer,2679.79,No,Autumn
C3648,43,Male,Chennai,['Home Decor'],['Cushions'],Occasional Shopper,3997.4,No,Summer
C3649,19,Other,Mumbai,"['Fitness', 'Fashion', 'Beauty']","['Resistance Bands', 'T-shirt', 'Perfume']",New Visitor,1620.96,Yes,Autumn
C3650,38,Female,Chennai,['Beauty'],['Moisturizer'],New Visitor,4384.01,Yes,Winter
C3651,22,Other,Delhi,"['Home Decor', 'Beauty', 'Electronics']","['Curtains', 'Lipstick', 'Headphones']",Occasional Shopper,4981.06,Yes,Autumn
C3652,48,Male,Kolkata,['Electronics'],['Smartphone'],Frequent Buyer,2673.89,No,Winter
C3653,34,Male,Bangalore,"['Beauty', 'Fitness', 'Fashion']","['Moisturizer', 'Treadmill', 'T-shirt']",Frequent Buyer,793.71,Yes,Autumn
C3654,50,Female,Chennai,"['Books', 'Fitness', 'Electronics']","['Fiction', 'Treadmill', 'Smartwatch']",Frequent Buyer,2378.24,Yes,Autumn
C3655,33,Female,Mumbai,"['Home Decor', 'Fashion']","['Lamp', 'Jacket']",New Visitor,1302.73,No,Autumn
C3656,37,Male,Chennai,['Fitness'],['Yoga Mat'],New Visitor,2661.1,No,Spring
C3657,39,Female,Bangalore,['Home Decor'],['Lamp'],Occasional Shopper,3717.9,Yes,Winter
C3658,24,Female,Bangalore,['Electronics'],['Headphones'],New Visitor,3881.2,Yes,Autumn
C3659,49,Other,Delhi,"['Books', 'Beauty', 'Electronics']","['Fiction', 'Perfume', 'Smartphone']",Frequent Buyer,3301.47,No,Winter
C3660,53,Female,Bangalore,"['Books', 'Electronics', 'Fitness']","['Comics', 'Laptop', 'Resistance Bands']",New Visitor,3372.94,Yes,Spring
C3661,30,Other,Mumbai,"['Fashion', 'Beauty', 'Home Decor']","['Jeans', 'Perfume', 'Curtains']",Frequent Buyer,1108.67,Yes,Autumn
